Symbol,Name,Market Cap,Country,Sector
JGH,Nuveen Global High Income Fund Common Shares of Beneficial Interest,0,United States,Finance
JHI,John Hancock Investors Trust Common Stock,121199421,United States,Finance
JHS,John Hancock Income Securities Trust Common Stock,136032113,United States,Finance
JILL,J. Jill Inc. Common Stock,373790342,United States,Consumer Discretionary
JJSF,J & J Snack Foods Corp. Common Stock,3133434672,United States,Consumer Staples
JKHY,Jack Henry & Associates Inc. Common Stock,12686776589,United States,Technology
JLL,Jones Lang LaSalle Incorporated Common Stock,12042625704,United States,Finance
JLS,Nuveen Mortgage and Income Fund,0,United States,Finance
JMM,Nuveen Multi-Market Income Fund (MA),0,United States,Finance
JMSB,John Marshall Bancorp Inc. Common Stock,252886700,United States,Finance
JNJ,Johnson & Johnson Common Stock,3.97E+11,United States,Health Care
JNPR,Juniper Networks Inc. Common Stock,12682668807,United States,Telecommunications
JNVR,Janover Inc. Common Stock,5185197,United States,Finance
JOB,GEE Group Inc. Common Stock,26344476,United States,Consumer Discretionary
JOBY,Joby Aviation Inc. Common Stock,3809879042,United States,Industrials
JOE,St. Joe Company (The) Common Stock,3357856595,United States,Real Estate
JOF,Japan Smaller Capitalization Fund Inc Common Stock,0,United States,Finance
JOUT,Johnson Outdoors Inc. Class A Common Stock,366012004,United States,Consumer Discretionary
JPC,Nuveen Preferred & Income Opportunities Fund,0,United States,Finance
JPM,JP Morgan Chase & Co. Common Stock,5.90E+11,United States,Finance
JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,0,United States,Finance
JRI,Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest,0,United States,Finance
JRS,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest,0,United States,Finance
JRSH,Jerash Holdings (US) Inc. Common Stock,36884520,United States,Consumer Discretionary
JSM,Navient Corporation 6% Senior Notes due December 15 2043,2288859166,United States,Finance
JSPR,Jasper Therapeutics Inc. Common Stock,311999972,United States,Health Care
JSPRW,Japer Therapeutics Inc. Warrants,3277850,United States,Health Care
JTAI,Jet.AI Inc. Common Stock,3128637,United States,Consumer Discretionary
JVA,Coffee Holding Co. Inc. Common Stock,11930972,United States,Consumer Staples
JWN,Nordstrom Inc. Common Stock,3630704967,United States,Consumer Discretionary
JXN,Jackson Financial Inc. Class A Common Stock ,5995956565,United States,Finance
JYNT,The Joint Corp. Common Stock,177411848,United States,Miscellaneous
K,Kellanova Common Stock,27355640576,United States,Consumer Staples
KA,Kineta Inc. Common Stock,9470711,United States,Health Care
KAI,Kadant Inc Common Stock,3624489896,United States,Industrials
KALA,KALA BIO Inc. Common Stock,27737565,United States,Health Care
KALU,Kaiser Aluminum Corporation Common Stock,1098910621,United States,Industrials
KAR,OPENLANE Inc. Common Stock,1715099473,United States,Consumer Discretionary
KAVL,Kaival Brands Innovations Group Inc. Common Stock,3457500,United States,Consumer Discretionary
KBH,KB Home Common Stock,5994492427,United States,Consumer Discretionary
KBR,KBR Inc. Common Stock,8104086464,United States,Industrials
KD,Kyndryl Holdings Inc. Common Stock,5262282336,United States,Technology
KDLY,Kindly MD Inc. Common Stock,7612376,United States,Health Care
KDLYW,Kindly MD Inc. Warrants,1712785,United States,Health Care
KDP,Keurig Dr Pepper Inc. Common Stock,50229439404,United States,Consumer Staples
KE,Kimball Electronics Inc. Common Stock,429618428,United States,Technology
KELYA,Kelly Services Inc. Class A Common Stock,745512532,United States,Consumer Discretionary
KELYB,Kelly Services Inc. Class B Common Stock,716702172,United States,Consumer Discretionary
KEQU,Kewaunee Scientific Corporation Common Stock,122296558,United States,Industrials
KEX,Kirby Corporation Common Stock,6637077000,United States,Consumer Discretionary
KEY,KeyCorp Common Stock,15015676069,United States,Finance
KEYS,Keysight Technologies Inc. Common Stock,25713918910,United States,Industrials
KF,Korea Fund Inc. (The) New Common Stock,0,United States,Finance
KFFB,Kentucky First Federal Bancorp Common Stock,23000351,United States,Finance
KFRC,Kforce Inc. Common Stock,1203629690,United States,Consumer Discretionary
KFY,Korn Ferry Common Stock,3613179439,United States,Consumer Discretionary
KGEI,Kolibri Global Energy Inc. Common stock,105421097,United States,Energy
KGS,Kodiak Gas Services Inc. Common Stock,2218377315,United States,Utilities
KHC,The Kraft Heinz Company Common Stock,42511214019,United States,Consumer Staples
KIDS,OrthoPediatrics Corp. Common Stock,755490091,United States,Health Care
KIM,Kimco Realty Corporation (HC) Common Stock,15834894779,United States,Real Estate
KIND,Nextdoor Holdings Inc. Class A Common Stock,858593011,United States,Technology
KINS,Kingstone Companies Inc. Common Stock,102901924,United States,Finance
KIO,KKR Income Opportunities Fund Common Shares,0,United States,Finance
KIRK,Kirkland's Inc. COMMONSTOCK,20585272,United States,Consumer Discretionary
KITT,Nauticus Robotics Inc. Common stock,6602475,United States,Industrials
KITTW,Nauticus Robotics Inc. Warrant,68815,United States,Industrials
KKR,KKR & Co. Inc. Common Stock,1.05E+11,United States,Finance
KKRS,KKR Group Finance Co. IX LLC 4.625% Subordinated Notes due 2061,18520870275,United States,
KLAC,KLA Corporation Common Stock,1.01E+11,United States,Technology
KLG,WK Kellogg Co Common Stock,1576291406,United States,Consumer Staples
KLTR,Kaltura Inc. Common Stock,184006283,United States,Technology
KLXE,KLX Energy Services Holdings Inc. Common Stock,93260303,United States,Energy
KMB,Kimberly-Clark Corporation Common Stock,48230393946,United States,Consumer Discretionary
KMI,Kinder Morgan Inc. Common Stock,46231406270,United States,Utilities
KMPB,Kemper Corporation 5.875% Fixed-Rate Reset Junior Subordinated Debentures due 2062,1469572867,United States,Finance
KMPR,Kemper Corporation,3817925827,United States,Finance
KMT,Kennametal Inc. Common Stock,1926486561,United States,Industrials
KMX,CarMax Inc,11737137190,United States,Consumer Discretionary
KN,Knowles Corporation Common Stock,1486462627,United States,Consumer Staples
KNF,Knife Riv Holding Co. Common Stock,4463345662,United States,Industrials
KNSA,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,1734071950,United States,Health Care
KNSL,Kinsale Capital Group Inc. Common Stock,10591596637,United States,Finance
KNTK,Kinetik Holdings Inc. Class A Common Stock,6836320173,United States,Utilities
KNX,Knight-Swift Transportation Holdings Inc.,8122335520,United States,Industrials
KO,Coca-Cola Company (The) Common Stock,3.06E+11,United States,Consumer Staples
KOD,Kodiak Sciences Inc Common Stock,129958381,United States,Health Care
KODK,Eastman Kodak Company Common New,380622000,United States,Consumer Discretionary
KOP,Koppers Holdings Inc. Common Stock,737053112,United States,Basic Materials
KOPN,Kopin Corporation Common Stock,107613224,United States,Technology
KORE,KORE Group Holdings Inc. Common Stock,38356702,United States,Telecommunications
KOSS,Koss Corporation Common Stock,62122631,United States,Consumer Staples
KPLT,Katapult Holdings Inc. Common Stock,40938785,United States,Consumer Discretionary
KPLTW,Katapult Holdings Inc. Warrant,28349,United States,Consumer Discretionary
KPRX,Kiora Pharmaceuticals Inc.  Common Stock,92665024,United States,Health Care
KPTI,Karyopharm Therapeutics Inc. Common Stock,91679911,United States,Health Care
KR,Kroger Company (The) Common Stock,37172227694,United States,Consumer Staples
KRC,Kilroy Realty Corporation Common Stock,4075615220,United States,Real Estate
KREF,KKR Real Estate Finance Trust Inc. Common Stock,834078492,United States,Real Estate
KRG,Kite Realty Group Trust Common Stock,5717896583,United States,Real Estate
KRMD,KORU Medical Systems Inc. Common Stock (DE),115096873,United States,Health Care
KRNY,Kearny Financial Corp Common Stock,412664174,United States,Finance
KRO,Kronos Worldwide Inc Common Stock,1223986402,United States,Industrials
KRON,Kronos Bio Inc. Common Stock,57876796,United States,Health Care
KROS,Keros Therapeutics Inc. Common Stock,2054334811,United States,Health Care
KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,1451505319,United States,Energy
KRRO,Korro Bio Inc. Common Stock,385621858,United States,Health Care
KRT,Karat Packaging Inc. Common Stock,490559439,United States,Industrials
KRUS,Kura Sushi USA Inc. Class A Common Stock,790744392,United States,Consumer Discretionary
KRYS,Krystal Biotech Inc. Common Stock,5711226761,United States,Health Care
KSCP,Knightscope Inc. Class A Common Stock,31022638,United States,Telecommunications
KSM,DWS Strategic Municipal Income Trust,0,United States,Finance
KSS,Kohl's Corporation Common Stock,2122429721,United States,Consumer Discretionary
KTB,Kontoor Brands Inc. Common Stock ,4004884546,United States,Consumer Discretionary
KTCC,Key Tronic Corporation Common Stock,52302693,United States,Technology
KTF,DWS Municipal Income Trust,393824352,United States,Finance
KTH,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,0,United States,Finance
KTN,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),0,United States,Finance
KTOS,Kratos Defense & Security Solutions Inc. Common Stock,3251014929,United States,Industrials
KTRA,Kintara Therapeutics Inc. Common Stock,9562168,United States,Health Care
KTTA,Pasithea Therapeutics Corp. Common Stock,4030153,United States,Health Care
KULR,KULR Technology Group Inc. Common Stock,50158002,United States,Technology
KURA,Kura Oncology Inc. Common Stock,1523493780,United States,Health Care
KVAC,Keen Vision Acquisition Corporation Ordinary Shares,0,United States,
KVACW,Keen Vision Acquisition Corporation Warrant,0,United States,
KVHI,KVH Industries Inc. Common Stock,87924824,United States,Technology
KVUE,Kenvue Inc. Common Stock,44221214250,United States,Consumer Discretionary
KVYO,Klaviyo Inc. Series A Common Stock,8202853667,United States,Technology
KW,Kennedy-Wilson Holdings Inc. Common Stock,1488171126,United States,Finance
KWR,Quaker Houghton Common Stock,2870422839,United States,Industrials
KYMR,Kymera Therapeutics Inc. Common Stock,2764692689,United States,Health Care
KYN,Kayne Anderson Energy Infrastructure Fund Inc.,1462052632,United States,Finance
KYTX,Kyverna Therapeutics Inc. Common Stock,301596495,United States,Health Care
KZR,Kezar Life Sciences Inc. Common Stock,42172163,United States,Health Care
L,Loews Corporation Common Stock,17060823313,United States,Finance
LAB,Standard BioTools Inc. Common Stock,734885853,United States,Industrials
LAD,Lithia Motors Inc. Common Stock,6998894883,United States,Consumer Discretionary
LADR,Ladder Capital Corp Class A Common Stock,1520328012,United States,Real Estate
LAKE,Lakeland Industries Inc. Common Stock,144677574,United States,Health Care
LAMR,Lamar Advertising Company Class A Common Stock,12743714423,United States,Real Estate
LANC,Lancaster Colony Corporation Common Stock,4811719600,United States,Consumer Staples
LAND,Gladstone Land Corporation Common Stock,497079191,United States,Real Estate
LANDM,Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock,879833751,United States,Real Estate
LANDO,Gladstone Land Corporation 6.00% Series B Cumulative Redeemable Preferred Stock,784861880,United States,Real Estate
LANDP,Gladstone Land Corporation 6.00% Series C Cumulative Redeemable Preferred Stock,763358815,United States,Real Estate
LARK,Landmark Bancorp Inc. Common Stock,110103184,United States,Finance
LASE,Laser Photonics Corporation Common Stock,66383010,United States,Miscellaneous
LASR,nLIGHT Inc. Common Stock,512057033,United States,Technology
LAUR,Laureate Education Inc. Common Stock,2246999163,United States,Real Estate
LAW,CS Disco Inc. Common Stock,321789170,United States,Technology
LAZR,Luminar Technologies Inc.  Class A Common Stock,378911836,United States,Consumer Discretionary
LBPH,Longboard Pharmaceuticals Inc. Common Stock,1307023906,United States,Health Care
LBRDA,Liberty Broadband Corporation Class A Common Stock,8350892268,United States,Telecommunications
LBRDK,Liberty Broadband Corporation Class C Common Stock,8508025034,United States,Telecommunications
LBRDP,Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock,3485490444,United States,Telecommunications
LBRT,Liberty Energy Inc. Class A common stock,3113208169,United States,Energy
LC,LendingClub Corporation Common Stock,1162894626,United States,Finance
LCID,Lucid Group Inc. Common Stock,9229129266,United States,Consumer Discretionary
LCII,LCI Industries,2836488523,United States,Consumer Discretionary
LCNB,LCNB Corporation Common Stock,219358914,United States,Finance
LCTX,Lineage Cell Therapeutics Inc. Common Stock,163382097,United States,Health Care
LCUT,Lifetime Brands Inc. Common Stock,144469586,United States,Consumer Discretionary
LCW,Learn CW Investment Corporation Class A Ordinary Shares,0,United States,Finance
LDI,loanDepot Inc. Class A Common Stock,757608899,United States,Finance
LDOS,Leidos Holdings Inc. Common Stock,20535755818,United States,Technology
LDP,Cohen & Steers Limited Duration Preferred and Income Fund Inc.,0,United States,Finance
LDTC,LeddarTech Holdings Inc. Common Shares,13910770,United States,Technology
LDTCW,LeddarTech Holdings Inc. Warrants,866007,United States,Technology
LDWY,Lendway Inc. Common Stock (DE),6582908,United States,Consumer Discretionary
LE,Lands' End Inc. Common Stock,429833711,United States,Consumer Discretionary
LEA,Lear Corporation Common Stock,5818628930,United States,Consumer Discretionary
LECO,Lincoln Electric Holdings Inc. Common Shares,9973711375,United States,Industrials
LEE,Lee Enterprises Incorporated Common Stock,49214904,United States,Consumer Discretionary
LEG,Leggett & Platt Incorporated Common Stock,1554987556,United States,Consumer Discretionary
LEGH,Legacy Housing Corporation Common Stock (TX),645116427,United States,Consumer Discretionary
